ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000425.SZ,徐工机械,工程机械,2019-03-14,2.876,2.916,2.996,2.816,849066.05,343771.473,2.896,0.02,0.6906077348066253,6.215469613259674,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.918,2.8953333333333333,1,HOLD,1,HOLD,0.006906077348066253,0.006906077348066253,0.0,0.0,0.006906077348066253,123704.27121530849,141142.30396902226,-0.0611719253058598,5,15
000425.SZ,徐工机械,工程机械,2019-03-15,3.076,3.116,3.146,3.016,2513574.83,1068966.99,2.916,0.2000000000000001,6.858710562414272,4.458161865569269,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.982,2.9313333333333333,1,HOLD,1,HOLD,0.06858710562414272,0.06858710562414272,0.0,0.0,0.06858710562414272,132188.78913131045,150822.84607938043,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-18,3.226,3.426,3.516,3.216,2679576.94,1213698.274,3.116,0.31,9.94865211810012,9.627727856225924,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.0680000000000005,2.971333333333333,1,HOLD,1,HOLD,0.09948652118100121,0.09948652118100121,0.0,0.0,0.09948652118100121,145339.79190111347,165827.6863504356,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-19,3.396,3.336,3.406,3.276,1489332.28,667842.514,3.426,-0.0900000000000003,-2.6269702276707663,3.794512551079986,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.1380000000000003,3.0073333333333334,1,HOLD,1,HOLD,-0.026269702276707663,-0.026269702276707663,0.0,0.0,-0.026269702276707663,141521.75883891256,161471.4424007744,-0.026269702276707663,5,15
000425.SZ,徐工机械,工程机械,2019-03-20,3.316,3.366,3.456,3.256,1599737.34,722131.404,3.336,0.0300000000000002,0.899280575539585,5.995203836930461,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.232,3.048,1,HOLD,1,HOLD,0.00899280575539585,0.00899280575539585,0.0,0.0,0.00899280575539585,142794.43652631287,162923.52371732815,-0.017513134851138368,5,15
000425.SZ,徐工机械,工程机械,2019-03-21,3.396,3.336,3.406,3.296,959046.66,431478.558,3.366,-0.0300000000000002,-0.891265597147961,3.26797385620916,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.316,3.0846666666666667,1,HOLD,1,HOLD,-0.00891265597147961,-0.00891265597147961,0.0,0.0,-0.00891265597147961,141521.75883891256,161471.4424007744,-0.026269702276707663,5,15
000425.SZ,徐工机械,工程机械,2019-03-22,3.366,3.346,3.406,3.276,942998.99,422834.759,3.336,0.0100000000000002,0.2997601918465209,3.896882494004807,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.3619999999999997,3.1173333333333333,1,HOLD,1,HOLD,0.002997601918465209,0.002997601918465209,0.0,0.0,0.002997601918465209,141945.98473471266,161955.4695062923,-0.02335084646818464,5,15
000425.SZ,徐工机械,工程机械,2019-03-25,3.266,3.206,3.306,3.206,1099252.57,484747.04,3.346,-0.1400000000000001,-4.184100418410042,2.988643156007176,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.318,3.1286666666666667,1,HOLD,1,HOLD,-0.04184100418410042,-0.04184100418410042,0.0,0.0,-0.04184100418410042,136006.82219351127,155179.0900290416,-0.06421482778750764,5,15
000425.SZ,徐工机械,工程机械,2019-03-26,3.236,3.086,3.256,3.056,1033582.15,443375.475,3.206,-0.1200000000000001,-3.7429819089207728,6.238303181534614,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.268,3.130666666666667,1,HOLD,1,HOLD,-0.03742981908920773,-0.03742981908920773,0.0,0.0,-0.03742981908920773,130916.11144391011,149370.7647628267,-0.09924109748978427,5,15
000425.SZ,徐工机械,工程机械,2019-03-27,3.116,3.176,3.176,3.046,815688.37,348913.997,3.086,0.0900000000000003,2.9163966299416755,4.21257290991576,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.2299999999999995,3.1353333333333335,1,HOLD,1,HOLD,0.029163966299416755,0.029163966299416755,0.0,0.0,0.029163966299416755,134734.14450611098,153727.00871248788,-0.07297139521307672,5,15
