ts_code,stock_name,industry,parameter,entry_window,exit_window,atr_window,stop_atr,sample_period,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,benchmark_return,excess_return,buy_count,sell_count,completed_trades,win_rate,average_holding_days,holding_ratio,average_exposure,total_transaction_cost,total_turnover,atr_stop_exits,channel_exits,open_position_at_end
600519.SH,贵州茅台,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,full,1823,0.05639636837017825,0.0076128097289818175,0.03997014568809673,0.20972827957449328,-0.16038892558220386,2.705578448859107,-2.6491820804889286,17,17,17,0.29411764705882354,33.35294117647059,0.3110257816785518,0.06302184490788061,790.894706022016,7.172661023204687,10,7,0
600519.SH,贵州茅台,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,in_sample,1214,0.12572662183630934,0.024887884346831868,0.04471206706722073,0.5721923993488971,-0.10643056489388747,3.8947044713697165,-3.768977849533407,11,11,11,0.45454545454545453,45.18181818181818,0.40939044481054365,0.07883371578601292,437.0709354582721,3.9358207497591637,4,7,0
600519.SH,贵州茅台,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,out_of_sample,609,-0.06158711371064329,-0.025959954667722385,0.028144113052698202,-0.9204845528207668,-0.06158711371064329,-0.24294133169144239,0.1813542179807991,6,6,6,0.0,11.666666666666666,0.11494252873563218,0.031501957804345906,353.8237705637439,3.236840273445522,6,0,0
600519.SH,贵州茅台,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,full,1823,0.06353513147287049,0.008551327520600838,0.036582073500341275,0.2510645286337553,-0.1432456876401048,2.705578448859107,-2.6420433173862365,14,14,14,0.2857142857142857,33.42857142857143,0.2567196928140428,0.05269958617973904,643.9446977766141,5.885734588765835,8,6,0
600519.SH,贵州茅台,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,in_sample,1214,0.12131884749703081,0.024053589747636606,0.04336938821874126,0.5697655103980928,-0.09785220825270191,3.8947044713697165,-3.7733856238726857,9,9,9,0.4444444444444444,49.0,0.36326194398682043,0.07297726024780617,355.5249754904659,3.251315895230409,3,6,0
600519.SH,贵州茅台,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,out_of_sample,609,-0.05153192256880612,-0.021654708187937355,0.015877590443015472,-1.3708253589915713,-0.05198724337302296,-0.24294133169144239,0.19140940912263626,5,5,5,0.0,5.4,0.04433497536945813,0.012277424736991114,288.41972228614827,2.6344186935354266,5,0,0
000858.SZ,五粮液,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,full,1823,0.06917971929931022,0.00928957373621131,0.052285959486245766,0.20297212797108685,-0.12827229336207158,2.1145393068470053,-2.0453595875476953,49,49,49,0.32653061224489793,11.857142857142858,0.31870543060888645,0.07026322169747877,2428.5734068223364,21.844739832952577,21,28,0
000858.SZ,五粮液,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,in_sample,1214,0.11738147554561285,0.023306131533751717,0.05223831379526737,0.46716065764463277,-0.0981460588716927,4.381234150464928,-4.263852674919315,34,33,33,0.36363636363636365,13.363636363636363,0.3640856672158155,0.0686960283427089,1402.090509296594,12.479806633219617,15,18,1
000858.SZ,五粮液,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,out_of_sample,609,-0.043138137960239464,-0.01808125763244517,0.0523807462524858,-0.3222369285032006,-0.07987314886550334,-0.421222117499215,0.37808397953897555,15,16,16,0.25,8.75,0.22824302134646962,0.0733873148546062,1026.4828975257424,9.364933199732958,6,10,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,full,1823,0.17485936902902344,0.022526109949907447,0.05504640050789191,0.4322105199464802,-0.10898678685956542,2.1145393068470053,-1.9396799378179819,30,30,30,0.3333333333333333,18.433333333333334,0.3033461327482172,0.06636379733890777,1643.7562265787924,13.627241060797742,17,13,0
